"","gene","TCGA","AUS","CA","TCGA2","AUS2","CA2","sum","abs"
"8018","ENSG00000157613",-0.122560577931642,-0.25974366995,-0.0613337956234208,-1,-1,-1,-3,3
"8019","ENSG00000157617",0.0660743107871831,0.00944386382500007,0.0836204459815102,1,1,1,3,3
"8031","ENSG00000157778",-0.187623579494793,-0.0878038788535713,-0.0803214883796608,-1,-1,-1,-3,3
"8035","ENSG00000157827",0.172558619508144,0.0664502792035719,0.11797200676487,1,1,1,3,3
"8036","ENSG00000157837",-0.0342848154646198,-0.0267014760500004,-0.0789200211611716,-1,-1,-1,-3,3
"8037","ENSG00000157869",-0.0448665978384515,-0.0653744325178574,-0.0710183307645611,-1,-1,-1,-3,3
"8043","ENSG00000157916",-0.016168635799465,-0.0609564242000005,-0.0510055088114028,-1,-1,-1,-3,3
"8053","ENSG00000158050",0.0689268483265684,0.259010767471429,0.347331233250539,1,1,1,3,3
"8054","ENSG00000158055",0.00600979048891848,0.988044887578571,0.0308278814671801,1,1,1,3,3
"8062","ENSG00000158156",0.0505521044830441,0.137007958757143,0.0449331075839754,1,1,1,3,3
"8068","ENSG00000158195",0.131246640277972,0.147241348803572,0.0625483974946066,1,1,1,3,3
"8088","ENSG00000158423",0.236208476776235,0.277195570585714,0.00497350971248078,1,1,1,3,3
"8089","ENSG00000158435",-0.0754121430026702,-0.0522771520214285,-0.0217516574505394,-1,-1,-1,-3,3
"8097","ENSG00000158526",0.00169494333110798,0.0770200890999995,0.0243835980668718,1,1,1,3,3
"8099","ENSG00000158545",-0.0560052339313755,-0.158771514885714,-0.0867350033226497,-1,-1,-1,-3,3
"8103","ENSG00000158604",0.162215127164753,0.042908685225,0.0616666203140213,1,1,1,3,3
"8107","ENSG00000158669",0.0138748921460614,0.0403656476678567,0.245782229423112,1,1,1,3,3
"8109","ENSG00000158691",0.080085729190654,0.0537310906642858,0.176893853348536,1,1,1,3,3
"8141","ENSG00000159079",-0.145522800801335,-0.0759544679285717,-0.00772692091741067,-1,-1,-1,-3,3
"8147","ENSG00000159131",0.019486045043525,0.00167197106071448,0.0509838387359016,1,1,1,3,3
"8157","ENSG00000159200",0.155395944712416,0.00498084571428592,0.406171597639445,1,1,1,3,3
"8163","ENSG00000159216",-0.0391308695813084,-0.113196244775001,-0.143359262396919,-1,-1,-1,-3,3
"8178","ENSG00000159363",0.0568231913562087,0.154452282814286,0.164384651432974,1,1,1,3,3
"8182","ENSG00000159403",0.104639024044593,0.0146948860428573,0.509682995861634,1,1,1,3,3
"8188","ENSG00000159479",-0.0735236301554067,-0.0333429347785721,-0.0224178585112478,-1,-1,-1,-3,3
"8192","ENSG00000159593",-0.106759658378905,-0.287429947764286,-0.005817921225578,-1,-1,-1,-3,3
"8197","ENSG00000159674",-0.0931926440168223,-0.161288483617857,-0.0367630912835128,-1,-1,-1,-3,3
"8199","ENSG00000159692",-0.122767364589052,-0.0199864872892856,-0.130016960591063,-1,-1,-1,-3,3
"8200","ENSG00000159708",0.058005513329773,0.151867044932143,0.0527384374369797,1,1,1,3,3
"8201","ENSG00000159713",-0.0250686605228303,-0.0825146495857139,-0.178979087694915,-1,-1,-1,-3,3
"8208","ENSG00000159788",-0.195712485499065,-0.0402364631642858,-0.142251720953776,-1,-1,-1,-3,3
"8213","ENSG00000159873",0.136823086246462,0.0167556787499992,0.0508854673744219,1,1,1,3,3
"8225","ENSG00000160050",-0.093510243928705,-0.222969665564285,-0.356669848359014,-1,-1,-1,-3,3
"8226","ENSG00000160051",-0.089408549128438,-0.0787249021107144,-0.125451503433899,-1,-1,-1,-3,3
"8230","ENSG00000160075",-0.0372137570002664,-0.00320256901428628,-0.102685793580277,-1,-1,-1,-3,3
"8231","ENSG00000160087",-0.0454261399746327,-0.1845481113,-0.0791868723993838,-1,-1,-1,-3,3
"8234","ENSG00000160113",-0.262616005131642,-0.0139034887035718,-0.249946557901695,-1,-1,-1,-3,3
"8240","ENSG00000160180",-0.600853885896663,-0.323525731760714,-0.0168034127260404,-1,-1,-1,-3,3
"8244","ENSG00000160185",0.143631018659012,0.0149642513214285,0.145486967744838,1,1,1,3,3
"8249","ENSG00000160194",-0.133214813661683,-0.0887627623928573,-0.0155375384320493,-1,-1,-1,-3,3
"8250","ENSG00000160199",-0.0410079649540718,-0.0522528398785713,-0.0588216221257323,-1,-1,-1,-3,3
"8254","ENSG00000160209",0.0341811607532723,0.128339217357142,0.0179407676409857,1,1,1,3,3
"8263","ENSG00000160255",0.0284864896910548,0.22619196335,0.0202116131673344,1,1,1,3,3
"8277","ENSG00000160326",-0.0881796363746332,-0.476406663671428,-0.0321913381439134,-1,-1,-1,-3,3
"8279","ENSG00000160345",-0.165437252481709,-0.357450297185714,-0.130888125205855,-1,-1,-1,-3,3
"8281","ENSG00000160360",-0.0606709705407216,-0.143053395992857,-0.275007163200309,-1,-1,-1,-3,3
"8288","ENSG00000160445",-0.0588549613401872,-0.0949038632071426,-0.11185693807735,-1,-1,-1,-3,3
"8291","ENSG00000160460",-0.0681488417527367,-0.566654405017857,-0.32006660863698,-1,-1,-1,-3,3
"8292","ENSG00000160469",-0.21364957505741,-0.166904002917857,-0.0338806386625579,-1,-1,-1,-3,3
"8293","ENSG00000160563",-0.129433777369026,-0.249009623507143,-0.113352967885978,-1,-1,-1,-3,3
"8310","ENSG00000160712",0.304566567275033,0.235244613271429,0.0579969127204922,1,1,1,3,3
"8320","ENSG00000160789",-0.132618851322029,-0.0247611976321434,-0.0143946990012331,-1,-1,-1,-3,3
"8328","ENSG00000160867",0.00851953093564806,0.287847941435714,0.484258048577195,1,1,1,3,3
"8332","ENSG00000160888",-0.312247412191455,-0.0440917081892858,-0.150598521585517,-1,-1,-1,-3,3
"8378","ENSG00000161618",-0.241834648998933,-0.3204905751,-0.036559638503852,-1,-1,-1,-3,3
"8385","ENSG00000161677",-0.182379032120427,-0.187687899442857,-0.0833939881556232,-1,-1,-1,-3,3
"8386","ENSG00000161692",0.0139038343668894,0.206961302217857,0.155861933155315,1,1,1,3,3
"8389","ENSG00000161798",-0.223871561968491,-0.484047207967857,-0.510501407745147,-1,-1,-1,-3,3
"8415","ENSG00000162076",-0.089089513361281,-0.043786622460714,-0.182582942377196,-1,-1,-1,-3,3
"8416","ENSG00000162078",0.133900901507343,0.102565741025,0.0556670863312787,1,1,1,3,3
"8418","ENSG00000162104",0.157656485186916,0.122531662382142,0.115287937666564,1,1,1,3,3
"8430","ENSG00000162241",0.0244515891527368,0.201536607282143,0.0550705354228045,1,1,1,3,3
"8432","ENSG00000162300",-0.21606777078024,-0.00154588107857201,-0.0308088903078581,-1,-1,-1,-3,3
"8433","ENSG00000162302",-0.214890731393859,-0.118616730539285,-0.0445869815787372,-1,-1,-1,-3,3
"8434","ENSG00000162337",0.0100178090178904,0.171993828982144,0.138952477082897,1,1,1,3,3
"8442","ENSG00000162385",-0.0440114243797058,-0.0489640441214281,-0.0704478004000002,-1,-1,-1,-3,3
"8445","ENSG00000162398",-0.0832712681679575,-0.0728169840285714,-0.313733450001541,-1,-1,-1,-3,3
"8452","ENSG00000162419",0.0834209931551402,0.0587404419749999,0.0417124725731899,1,1,1,3,3
"8455","ENSG00000162433",0.169608167594392,0.208552832810715,0.218324234528505,1,1,1,3,3
"8460","ENSG00000162482",0.0613505393110811,0.213775947649999,0.338790992642219,1,1,1,3,3
"8464","ENSG00000162512",0.0739493425206943,0.0267252557892856,0.280773694482589,1,1,1,3,3
"8465","ENSG00000162517",-0.0172280116331107,-0.142053979357143,-0.0189947419389833,-1,-1,-1,-3,3
"8468","ENSG00000162522",0.0322319153997324,0.149418791935714,0.0149534105180287,1,1,1,3,3
"8476","ENSG00000162576",-0.103565879680909,-0.0808286908464284,-0.18793219659815,-1,-1,-1,-3,3
"8480","ENSG00000162600",-0.00182063355540762,-0.0563271447249996,-0.165020474028659,-1,-1,-1,-3,3
"8491","ENSG00000162636",0.125606646578371,0.0914234104785718,0.13324284970755,1,1,1,3,3
"8500","ENSG00000162687",0.106872853034713,0.0181721219249997,0.406053535038521,1,1,1,3,3
"8503","ENSG00000162694",0.0532736092496657,0.0515288825285714,0.123499677157165,1,1,1,3,3
"8508","ENSG00000162714",0.104948451303872,0.0707071676571429,0.166211887514021,1,1,1,3,3
"8511","ENSG00000162734",-0.0489808169391193,-0.0266033625357149,-0.0733080206348227,-1,-1,-1,-3,3
"8514","ENSG00000162738",0.148984213656342,0.532061333428572,0.0321466675784281,1,1,1,3,3
"8521","ENSG00000162775",0.109570348531108,0.126028669153571,0.0351751249466874,1,1,1,3,3
"8522","ENSG00000162777",0.0453969732969295,0.167944017567857,0.0624825060449927,1,1,1,3,3
"8528","ENSG00000162814",0.221516200084913,0.290899022160714,0.0145422062585516,1,1,1,3,3
"8529","ENSG00000162817",0.00010562717650231,0.205129847621428,0.332530593807396,1,1,1,3,3
"8530","ENSG00000162819",0.145111120357811,0.0690031505642867,0.0724076315697992,1,1,1,3,3
"8532","ENSG00000162849",-0.0238076483927898,-0.354158365553572,-0.0242848350807394,-1,-1,-1,-3,3
"8537","ENSG00000162878",0.0181174285861143,0.219800555285715,0.316406723119877,1,1,1,3,3
"8538","ENSG00000162881",0.0649078359457946,0.0357843916107143,0.00285861958089373,1,1,1,3,3
"8539","ENSG00000162882",0.2847265336,0.120466170117857,0.0585694063075501,1,1,1,3,3
"8542","ENSG00000162894",0.204106244009613,0.291230810246429,0.670769432212019,1,1,1,3,3
"8546","ENSG00000162923",-0.054163234900134,-0.0523411680178576,-0.0780822332785824,-1,-1,-1,-3,3
"8551","ENSG00000162944",0.233530998377303,0.0341339538535714,0.119548739388598,1,1,1,3,3
"8557","ENSG00000162972",-0.010922852515888,-0.126855123228571,-0.0482495033534667,-1,-1,-1,-3,3
"8558","ENSG00000162976",0.146262390676368,0.0755682248142859,0.101416526571649,1,1,1,3,3
"8565","ENSG00000163001",-0.0690014076392522,-0.0491646080857144,-0.0925575312357472,-1,-1,-1,-3,3
"8570","ENSG00000163026",0.0843515876931908,0.0890938126571426,0.0934807182338986,1,1,1,3,3
"8571","ENSG00000163029",0.0267439063938584,0.0360254733928569,0.0402520359180283,1,1,1,3,3
"8572","ENSG00000163032",-0.246508351598398,-0.147588221267857,-0.490945285914946,-1,-1,-1,-3,3
"8575","ENSG00000163050",0.0155535267684908,0.128326102067857,0.199943630427427,1,1,1,3,3
"8579","ENSG00000163072",0.133069873937784,0.176630138492857,0.0330656063137136,1,1,1,3,3
"8581","ENSG00000163082",0.180653575324433,0.31657553435,0.213480084476734,1,1,1,3,3
"8582","ENSG00000163083",0.215477455967423,0.285734271810714,0.354065209295531,1,1,1,3,3
"8589","ENSG00000163138",-0.120353340132711,-0.0396812843750007,-0.129373191071187,-1,-1,-1,-3,3
"8591","ENSG00000163145",0.0232393831028039,0.385972728867857,0.178957805779353,1,1,1,3,3
"8601","ENSG00000163209",-1.13142654545554,-0.312752116810714,-0.732940572738675,-1,-1,-1,-3,3
"8605","ENSG00000163235",-0.10148076371028,-0.132913992932143,-0.141472388772265,-1,-1,-1,-3,3
"8606","ENSG00000163251",0.0106308476477972,0.142711853032143,0.0340540062243457,1,1,1,3,3
"8607","ENSG00000163257",-0.055805702973565,-0.0698424650642862,-0.103564620378736,-1,-1,-1,-3,3
"8610","ENSG00000163286",0.606489637981308,0.882541603203571,0.0277141500305085,1,1,1,3,3
"8613","ENSG00000163297",-0.150305910436047,-0.071953263207142,-0.0386205920927578,-1,-1,-1,-3,3
"8615","ENSG00000163319",-0.0849307277073432,-0.156828190264286,-0.06721330950755,-1,-1,-1,-3,3
"8629","ENSG00000163378",-0.0569218292205607,-0.0834779095928573,-0.0186514479269642,-1,-1,-1,-3,3
"8631","ENSG00000163389",0.0742986718744989,0.0399168690678575,0.0722325497996916,1,1,1,3,3
"8642","ENSG00000163449",-0.177508001436315,-0.271045129807143,-0.178250373276117,-1,-1,-1,-3,3
"8646","ENSG00000163466",-0.0697984342210951,-0.117670908028572,-0.0498495930419107,-1,-1,-1,-3,3
"8650","ENSG00000163481",-0.0945267597078772,-0.164025195764285,-0.00230243453127965,-1,-1,-1,-3,3
"8652","ENSG00000163491",0.190587166385314,0.355382394739286,0.121310276316179,1,1,1,3,3
"8687","ENSG00000163624",-0.123305537661683,-0.0621916324535716,-0.247783392390446,-1,-1,-1,-3,3
"8689","ENSG00000163626",-0.0205751488288382,-0.126060898646428,-0.042849346351618,-1,-1,-1,-3,3
"8696","ENSG00000163638",0.0101207180008016,0.0707495871000008,0.313206574694607,1,1,1,3,3
"8700","ENSG00000163660",0.00618840412016031,0.251285210921428,0.0243779427910642,1,1,1,3,3
"8702","ENSG00000163682",-0.367233858869693,-0.240062623364286,-0.0473937971790441,-1,-1,-1,-3,3
"8704","ENSG00000163684",0.0726753836704939,0.0280405394607142,0.0934129476899845,1,1,1,3,3
"8712","ENSG00000163704",-0.179523941068892,-0.109436401207143,-0.388641222705393,-1,-1,-1,-3,3
"8722","ENSG00000163749",0.0161487000878505,0.327603033889286,0.0308218472819723,1,1,1,3,3
"8723","ENSG00000163751",0.371147109346595,0.384711514925,0.0174013847380587,1,1,1,3,3
"8733","ENSG00000163807",0.011009919989319,0.0787287481964283,0.0535426999889062,1,1,1,3,3
"8740","ENSG00000163820",0.0828366921853139,0.152282003007143,0.0541031856514627,1,1,1,3,3
"8742","ENSG00000163832",-0.0886835801110815,-0.043922288139286,-0.0788310721395993,-1,-1,-1,-3,3
"8768","ENSG00000163939",0.0738315448336442,0.081068997439286,0.0455436887035443,1,1,1,3,3
"8771","ENSG00000163950",-0.0440363261201604,-0.100527434103571,-0.0330149779716491,-1,-1,-1,-3,3
"8772","ENSG00000163956",-0.0504581375415221,-0.0431262298071431,-0.000737620155007335,-1,-1,-1,-3,3
"8781","ENSG00000164008",-0.033558929796262,-0.114166457242857,-0.0817112687855164,-1,-1,-1,-3,3
"8784","ENSG00000164022",-0.0404851937781041,-0.0610716820999997,-0.00521691508536204,-1,-1,-1,-3,3
"8788","ENSG00000164032",-0.100374057489185,-0.1584656556,-0.0143906005275802,-1,-1,-1,-3,3
"8790","ENSG00000164038",-0.00906147083684861,-0.0349845121678571,-0.0460918488776576,-1,-1,-1,-3,3
"8808","ENSG00000164080",0.374994546154339,0.0410986097357151,0.0434853076785826,1,1,1,3,3
"8812","ENSG00000164088",0.0505354597642196,0.116995632907143,0.121516209723267,1,1,1,3,3
"8816","ENSG00000164100",-0.0867897846136183,-0.044300092075,-0.348227717267797,-1,-1,-1,-3,3
"8825","ENSG00000164118",-0.0375560946608813,-0.0210921926428567,-0.240491824020955,-1,-1,-1,-3,3
"8833","ENSG00000164144",-0.01836946443765,-0.00582413789642899,-0.0937090503716487,-1,-1,-1,-3,3
"8834","ENSG00000164151",0.169610348140187,0.133617306292857,0.0655121059229593,1,1,1,3,3
"8839","ENSG00000164167",-0.0149948716769019,-0.0896319376107142,-0.0591544412169487,-1,-1,-1,-3,3
"8847","ENSG00000164182",-0.101645566494526,-0.0554153370571431,-0.0768716548043145,-1,-1,-1,-3,3
"8848","ENSG00000164187",0.196863069754072,0.0398990121035716,0.0228966189525428,1,1,1,3,3
"8857","ENSG00000164237",0.0838493078395199,0.168271418785714,0.196314845681664,1,1,1,3,3
"8860","ENSG00000164251",-0.082038697532977,-0.0942024428285713,-0.228381647637904,-1,-1,-1,-3,3
"8863","ENSG00000164258",-0.172354679495327,-0.0209493654499999,-0.0599890929226499,-1,-1,-1,-3,3
"8883","ENSG00000164338",-0.0165945343623495,-0.156247493428571,-0.0424804330631749,-1,-1,-1,-3,3
"8887","ENSG00000164347",-0.0184679823861149,-0.134549131982143,-0.0607420202835138,-1,-1,-1,-3,3
"8888","ENSG00000164366",0.0317096830152206,0.118505614332143,0.0486704176567025,1,1,1,3,3
"8891","ENSG00000164402",-0.0246323073388526,-0.00615756877142903,-0.0142366442801229,-1,-1,-1,-3,3
"8905","ENSG00000164509",-0.0379048799546061,-0.00417909583928566,-0.518254777120493,-1,-1,-1,-3,3
"8907","ENSG00000164542",0.0596594263903869,0.0865178505071436,0.00613782028104737,1,1,1,3,3
"8921","ENSG00000164631",0.126616618394126,0.105600241078571,0.00509920589214197,1,1,1,3,3
"8925","ENSG00000164654",0.135147696996262,0.0302539640357145,0.0909984190585522,1,1,1,3,3
"8926","ENSG00000164659",0.544917213891055,0.0393415077678574,0.562978079182435,1,1,1,3,3
"8927","ENSG00000164663",0.150021300563952,0.00732797219642833,0.054736328185208,1,1,1,3,3
"8928","ENSG00000164674",0.166635009903338,0.321249922832143,0.00728073507272775,1,1,1,3,3
"8938","ENSG00000164707",0.227186158599733,0.079968446475,0.0456098084030816,1,1,1,3,3
"8940","ENSG00000164715",0.363655924828038,0.0711320512821425,0.0802439708058564,1,1,1,3,3
"8941","ENSG00000164733",0.053609547688918,0.16190583967143,0.0626250132976889,1,1,1,3,3
"8946","ENSG00000164756",-0.265006518586649,-0.897023074367857,-0.0424057245004623,-1,-1,-1,-3,3
"8969","ENSG00000164904",-0.0658603755198932,-0.0886717566499993,-0.01255651165547,-1,-1,-1,-3,3
"8971","ENSG00000164919",-0.195876793471029,-0.268703025885714,-0.0807659218745762,-1,-1,-1,-3,3
"8982","ENSG00000164949",0.238114464680907,0.0368014211428571,0.224377171577504,1,1,1,3,3
"8987","ENSG00000164970",0.0360082572614155,0.107046929328571,0.136624039079815,1,1,1,3,3
"8994","ENSG00000165006",0.016513321123365,0.150216922849999,0.0362736114000004,1,1,1,3,3
"8996","ENSG00000165028",0.0911712165383178,0.0330299137964285,0.108039253235439,1,1,1,3,3
"8998","ENSG00000165030",0.170753600391188,0.257005250350001,0.0892748380345152,1,1,1,3,3
"9005","ENSG00000165092",-0.0853054615799742,-0.417073184392859,-0.154466184692142,-1,-1,-1,-3,3
"9006","ENSG00000165097",0.0735894517289717,0.157438166010714,0.0845294451137137,1,1,1,3,3
"9008","ENSG00000165105",0.336983512421896,0.0410412404857148,0.130714228593222,1,1,1,3,3
"9009","ENSG00000165113",0.131537409821896,0.0503030192321425,0.114788788960246,1,1,1,3,3
"9023","ENSG00000165185",0.292328882589052,0.136105472675,0.268044664397535,1,1,1,3,3
"9027","ENSG00000165215",0.50975355500534,0.575436547889286,0.254840927395069,1,1,1,3,3
"9033","ENSG00000165246",-0.278020940186649,-0.719708071835714,-0.0529932834838212,-1,-1,-1,-3,3
"9034","ENSG00000165259",-0.0247620513393858,-0.153723795467857,-0.418661493332204,-1,-1,-1,-3,3
"9040","ENSG00000165280",-0.0109428419062745,-0.0557259835035726,-0.0701307080305096,-1,-1,-1,-3,3
"9051","ENSG00000165355",0.151527919346862,0.0487748900499998,0.0818195493451457,1,1,1,3,3
"9052","ENSG00000165359",-0.0378962188419223,-0.0239573146750001,-0.16923997621017,-1,-1,-1,-3,3
"9053","ENSG00000165376",0.203192536583979,0.0781902722428578,0.420545940928197,1,1,1,3,3
"9055","ENSG00000165392",0.112476729013084,0.0882617367999998,0.0192043613365174,1,1,1,3,3
"9062","ENSG00000165449",-0.0100895950013351,-0.627644595346429,-0.259453308057319,-1,-1,-1,-3,3
"9063","ENSG00000165457",0.086132067399733,0.0724919327642861,0.515679448200308,1,1,1,3,3
"9064","ENSG00000165458",-0.0520570727663552,-0.0897773706928575,-0.101640237617257,-1,-1,-1,-3,3
"9065","ENSG00000165474",-0.110974715014419,-0.200937722246429,-0.219450048924191,-1,-1,-1,-3,3
"9076","ENSG00000165516",0.0154010300088121,0.0499547274000003,0.103232830725732,1,1,1,3,3
"9081","ENSG00000165548",-0.160611816550067,-0.523523247467857,-0.569690165932512,-1,-1,-1,-3,3
"9091","ENSG00000165632",0.12381016160267,0.0813696447142851,0.0705686012440676,1,1,1,3,3
"9096","ENSG00000165650",0.275378605587183,0.0571818957999994,0.0480759854070882,1,1,1,3,3
"9100","ENSG00000165669",-0.1040400443255,-0.0721271632678571,-0.101456781857935,-1,-1,-1,-3,3
"9105","ENSG00000165684",-0.110106127600267,-0.0116226749499999,-0.163047342423421,-1,-1,-1,-3,3
"9106","ENSG00000165688",-0.138530551412016,-0.0520617722749996,-0.00671335770847481,-1,-1,-1,-3,3
"9108","ENSG00000165695",-0.0968424989572763,-0.694254820260714,-0.455082695628351,-1,-1,-1,-3,3
"9114","ENSG00000165724",-0.125005959502537,-0.115921523339286,-0.0466694164924499,-1,-1,-1,-3,3
"9121","ENSG00000165775",0.0271690032387184,0.0590673462857136,0.0595545408083202,1,1,1,3,3
"9124","ENSG00000165801",0.00470485109933261,0.015815691935714,0.0265858912144834,1,1,1,3,3
"9127","ENSG00000165807",0.0222133823198933,0.488054677903571,0.175229762061941,1,1,1,3,3
"9130","ENSG00000165819",0.0498921356993325,0.193766541189285,0.141834949274576,1,1,1,3,3
"9132","ENSG00000165828",0.296982035119359,0.469972190992857,0.0197505013879815,1,1,1,3,3
"9136","ENSG00000165886",-0.0726110016769033,-0.251941538753571,-0.0643555750104774,-1,-1,-1,-3,3
"9137","ENSG00000165891",-0.18512586481709,-0.0513682659964285,-0.152160641354083,-1,-1,-1,-3,3
"9143","ENSG00000165915",-0.0877559472809084,-0.0455747099071422,-0.0149703237374421,-1,-1,-1,-3,3
"9144","ENSG00000165916",-0.106953693979973,-0.118723861160714,-0.0123898544705696,-1,-1,-1,-3,3
"9150","ENSG00000165948",-0.0508175350536715,-0.126120175953572,-0.125522711946379,-1,-1,-1,-3,3
